Test:  [450/782]  eta: 0:00:29  loss: 0.6174 (0.7641)  acc1: 87.5000 (82.8749)  acc5: 96.8750 (96.3086)  time: 0.0798  data: 0.0460  max mem: 398
Test:  [460/782]  eta: 0:00:28  loss: 0.8821 (0.7732)  acc1: 79.6875 (82.6803)  acc5: 95.3125 (96.2158)  time: 0.0788  data: 0.0452  max mem: 398
Test:  [470/782]  eta: 0:00:27  loss: 1.1008 (0.7802)  acc1: 75.0000 (82.4874)  acc5: 92.9688 (96.1435)  time: 0.0791  data: 0.0457  max mem: 398
Test:  [480/782]  eta: 0:00:26  loss: 0.9183 (0.7806)  acc1: 80.4688 (82.5478)  acc5: 92.9688 (96.0856)  time: 0.0782  data: 0.0447  max mem: 398
Test:  [490/782]  eta: 0:00:25  loss: 0.9181 (0.7869)  acc1: 81.2500 (82.3829)  acc5: 93.7500 (96.0253)  time: 0.0852  data: 0.0515  max mem: 398
Test:  [500/782]  eta: 0:00:24  loss: 1.0852 (0.7944)  acc1: 78.1250 (82.1638)  acc5: 92.9688 (95.9534)  time: 0.0797  data: 0.0461  max mem: 398
Test:  [510/782]  eta: 0:00:23  loss: 0.9350 (0.7948)  acc1: 80.4688 (82.2071)  acc5: 94.5312 (95.9455)  time: 0.0731  data: 0.0396  max mem: 398
Test:  [520/782]  eta: 0:00:22  loss: 0.9350 (0.8018)  acc1: 79.6875 (81.9818)  acc5: 95.3125 (95.9003)  time: 0.0798  data: 0.0464  max mem: 398
Test:  [530/782]  eta: 0:00:21  loss: 1.0072 (0.8053)  acc1: 77.3438 (81.9268)  acc5: 94.5312 (95.8510)  time: 0.0782  data: 0.0442  max mem: 398
Test:  [540/782]  eta: 0:00:20  loss: 0.8860 (0.8077)  acc1: 81.2500 (81.8608)  acc5: 95.3125 (95.8194)  time: 0.0701  data: 0.0352  max mem: 398
Test:  [550/782]  eta: 0:00:19  loss: 0.8965 (0.8111)  acc1: 80.4688 (81.7945)  acc5: 93.7500 (95.7790)  time: 0.0752  data: 0.0408  max mem: 398
Test:  [560/782]  eta: 0:00:19  loss: 0.9793 (0.8136)  acc1: 76.5625 (81.7388)  acc5: 94.5312 (95.7609)  time: 0.0771  data: 0.0436  max mem: 398
Test:  [570/782]  eta: 0:00:18  loss: 0.8947 (0.8144)  acc1: 78.9062 (81.7426)  acc5: 94.5312 (95.7312)  time: 0.0788  data: 0.0451  max mem: 398
Test:  [580/782]  eta: 0:00:17  loss: 0.8947 (0.8183)  acc1: 82.0312 (81.6736)  acc5: 92.9688 (95.6608)  time: 0.0778  data: 0.0442  max mem: 398
Test:  [590/782]  eta: 0:00:16  loss: 1.0663 (0.8229)  acc1: 76.5625 (81.5157)  acc5: 92.9688 (95.6152)  time: 0.0790  data: 0.0455  max mem: 398
Test:  [600/782]  eta: 0:00:15  loss: 1.0780 (0.8254)  acc1: 75.7812 (81.4749)  acc5: 92.9688 (95.5712)  time: 0.0783  data: 0.0448  max mem: 398
Test:  [610/782]  eta: 0:00:14  loss: 0.8811 (0.8270)  acc1: 80.4688 (81.4507)  acc5: 93.7500 (95.5375)  time: 0.0767  data: 0.0432  max mem: 398
Test:  [620/782]  eta: 0:00:13  loss: 0.8811 (0.8313)  acc1: 79.6875 (81.3418)  acc5: 93.7500 (95.4849)  time: 0.0827  data: 0.0491  max mem: 398
Test:  [630/782]  eta: 0:00:12  loss: 0.8105 (0.8311)  acc1: 81.2500 (81.3664)  acc5: 93.7500 (95.4697)  time: 0.0869  data: 0.0533  max mem: 398
Test:  [640/782]  eta: 0:00:12  loss: 0.8980 (0.8358)  acc1: 78.9062 (81.2305)  acc5: 95.3125 (95.4368)  time: 0.0999  data: 0.0663  max mem: 398
Test:  [650/782]  eta: 0:00:11  loss: 0.9564 (0.8358)  acc1: 78.9062 (81.2380)  acc5: 93.7500 (95.4313)  time: 0.0947  data: 0.0612  max mem: 398
Test:  [660/782]  eta: 0:00:10  loss: 0.9564 (0.8421)  acc1: 77.3438 (81.0715)  acc5: 93.7500 (95.3633)  time: 0.0762  data: 0.0427  max mem: 398
Test:  [670/782]  eta: 0:00:09  loss: 1.0822 (0.8437)  acc1: 72.6562 (81.0078)  acc5: 92.9688 (95.3474)  time: 0.0770  data: 0.0435  max mem: 398
Test:  [680/782]  eta: 0:00:08  loss: 1.0451 (0.8472)  acc1: 73.4375 (80.9334)  acc5: 93.7500 (95.3205)  time: 0.0922  data: 0.0583  max mem: 398
Test:  [690/782]  eta: 0:00:07  loss: 0.9571 (0.8480)  acc1: 75.0000 (80.8927)  acc5: 95.3125 (95.3204)  time: 0.0969  data: 0.0631  max mem: 398
Test:  [700/782]  eta: 0:00:07  loss: 0.8652 (0.8506)  acc1: 80.4688 (80.8321)  acc5: 94.5312 (95.2991)  time: 0.0806  data: 0.0471  max mem: 398
Test:  [710/782]  eta: 0:00:06  loss: 1.1274 (0.8567)  acc1: 74.2188 (80.6687)  acc5: 92.9688 (95.2301)  time: 0.0807  data: 0.0472  max mem: 398
Test:  [720/782]  eta: 0:00:05  loss: 1.1205 (0.8572)  acc1: 74.2188 (80.6768)  acc5: 92.9688 (95.2085)  time: 0.0818  data: 0.0479  max mem: 398
Test:  [730/782]  eta: 0:00:04  loss: 0.6703 (0.8563)  acc1: 83.5938 (80.6857)  acc5: 96.0938 (95.2259)  time: 0.0751  data: 0.0413  max mem: 398
Test:  [740/782]  eta: 0:00:03  loss: 0.6326 (0.8533)  acc1: 85.9375 (80.7481)  acc5: 97.6562 (95.2503)  time: 0.0854  data: 0.0519  max mem: 398
Test:  [750/782]  eta: 0:00:02  loss: 0.4789 (0.8479)  acc1: 88.2812 (80.8921)  acc5: 97.6562 (95.2927)  time: 0.1002  data: 0.0668  max mem: 398
Test:  [760/782]  eta: 0:00:01  loss: 0.6011 (0.8501)  acc1: 82.8125 (80.8178)  acc5: 96.8750 (95.2725)  time: 0.1004  data: 0.0669  max mem: 398
Test:  [770/782]  eta: 0:00:01  loss: 0.8298 (0.8493)  acc1: 78.1250 (80.8305)  acc5: 95.3125 (95.2851)  time: 0.0867  data: 0.0533  max mem: 398
Test:  [780/782]  eta: 0:00:00  loss: 0.5767 (0.8471)  acc1: 85.9375 (80.8889)  acc5: 96.8750 (95.2965)  time: 0.0792  data: 0.0458  max mem: 398
Test:  [781/782]  eta: 0:00:00  loss: 0.5767 (0.8481)  acc1: 84.3750 (80.8830)  acc5: 96.8750 (95.2940)  time: 0.0795  data: 0.0458  max mem: 398
Test: Total time: 0:01:07 (0.0857 s / it)
* Acc@1 80.883 Acc@5 95.294 loss 0.849
rank: 0 {'mlp_ratio': [4, 3.5, 3.5, 3.5, 4, 3.5, 4, 4, 3.5, 4, 3.5, 3.5, 3.5, 3.5], 'num_heads': [3, 4, 3, 3, 4, 4, 3, 4, 4, 3, 4, 3, 4, 4], 'embed_dim': [192, 192, 192, 192, 192, 192, 192, 192, 192, 192, 192, 192, 192, 192], 'layer_num': 14, 'id': 1}
sampled model config: {'layer_num': 14, 'mlp_ratio': [4, 3.5, 3.5, 3.5, 4, 3.5, 4, 4, 3.5, 4, 3.5, 3.5, 3.5, 3.5], 'num_heads': [3, 4, 3, 3, 4, 4, 3, 4, 4, 3, 4, 3, 4, 4], 'embed_dim': [192, 192, 192, 192, 192, 192, 192, 192, 192, 192, 192, 192, 192, 192]}
sampled model parameters: 6776776
Test:  [  0/782]  eta: 0:22:07  loss: 0.3869 (0.3869)  acc1: 95.3125 (95.3125)  acc5: 99.2188 (99.2188)  time: 1.6982  data: 1.6316  max mem: 398
Test:  [ 10/782]  eta: 0:02:40  loss: 0.4566 (0.5360)  acc1: 91.4062 (89.8438)  acc5: 98.4375 (97.7983)  time: 0.2076  data: 0.1709  max mem: 398
Test:  [ 20/782]  eta: 0:01:49  loss: 0.4109 (0.4860)  acc1: 93.7500 (91.6295)  acc5: 98.4375 (98.2887)  time: 0.0660  data: 0.0325  max mem: 398
Test:  [ 30/782]  eta: 0:01:33  loss: 0.4356 (0.5549)  acc1: 92.1875 (89.1885)  acc5: 98.4375 (98.1603)  time: 0.0786  data: 0.0453  max mem: 398
Test:  [ 40/782]  eta: 0:01:23  loss: 0.5760 (0.5702)  acc1: 87.5000 (88.3194)  acc5: 98.4375 (98.1136)  time: 0.0807  data: 0.0473  max mem: 398
Test:  [ 50/782]  eta: 0:01:17  loss: 0.6568 (0.6427)  acc1: 85.9375 (86.2898)  acc5: 97.6562 (97.6103)  time: 0.0778  data: 0.0445  max mem: 398
Test:  [ 60/782]  eta: 0:01:13  loss: 0.9103 (0.6735)  acc1: 78.9062 (84.9513)  acc5: 96.8750 (97.5410)  time: 0.0784  data: 0.0451  max mem: 398
Test:  [ 70/782]  eta: 0:01:09  loss: 0.5132 (0.6484)  acc1: 91.4062 (85.8165)  acc5: 97.6562 (97.5682)  time: 0.0762  data: 0.0428  max mem: 398
Test:  [ 80/782]  eta: 0:01:07  loss: 0.3739 (0.6176)  acc1: 95.3125 (86.7573)  acc5: 98.4375 (97.6948)  time: 0.0801  data: 0.0459  max mem: 398
Test:  [ 90/782]  eta: 0:01:05  loss: 0.4237 (0.6130)  acc1: 91.4062 (87.0364)  acc5: 98.4375 (97.6734)  time: 0.0842  data: 0.0499  max mem: 398
Test:  [100/782]  eta: 0:01:05  loss: 0.6658 (0.6216)  acc1: 88.2812 (86.8889)  acc5: 97.6562 (97.5944)  time: 0.0929  data: 0.0588  max mem: 398
Test:  [110/782]  eta: 0:01:03  loss: 0.4640 (0.5989)  acc1: 90.6250 (87.5422)  acc5: 97.6562 (97.7477)  time: 0.0910  data: 0.0567  max mem: 398
Test:  [120/782]  eta: 0:01:01  loss: 0.4165 (0.5967)  acc1: 93.7500 (87.7841)  acc5: 99.2188 (97.6433)  time: 0.0792  data: 0.0453  max mem: 398
Test:  [130/782]  eta: 0:01:00  loss: 0.6571 (0.6265)  acc1: 84.3750 (86.9036)  acc5: 95.3125 (97.4475)  time: 0.0827  data: 0.0490  max mem: 398
